"ENSG_id","Symbol"
"ENSG00000267686.1","RP11-795H16.3"
"ENSG00000267401.1","RP11-396N11.1"
"ENSG00000267098.1","RP11-325K19.1"
"ENSG00000267316.4","RP11-879F14.3"
"ENSG00000267279.1","RP11-879F14.2"
"ENSG00000267175.4","RP11-879F14.1"
"ENSG00000267038.1","RP11-1096D5.2"
"ENSG00000260440.2","LINC01544"
"ENSG00000266900.1","RP11-173A16.2"
"ENSG00000267560.1","RP11-173A16.1"
"ENSG00000267341.1","RP11-640A1.3"
"ENSG00000278017.1","RP11-120K19.4"
"ENSG00000279236.1","RP11-120K19.3"
"ENSG00000267766.1","RP11-299P2.1"
"ENSG00000267701.2","RP11-28F1.2"
"ENSG00000267390.1","RP11-635N19.1"
"ENSG00000269989.1","RP11-635N19.3"
"ENSG00000179676.6","LINC00305"
"ENSG00000267134.1","RP11-146N18.1"
"ENSG00000236392.2","AC100848.1"
"ENSG00000266952.1","LINC01538"
"ENSG00000263863.1","AC007948.1"
"ENSG00000264131.1","AC007631.1"
"ENSG00000264232.1","RP11-453M23.1"
"ENSG00000265217.1","RP11-775G23.1"
"ENSG00000263720.1","RP11-389J22.1"
"ENSG00000263622.1","RP11-389J22.3"
"ENSG00000260578.1","CTD-2541J13.1"
"ENSG00000263424.1","CTD-2541J13.2"
"ENSG00000265533.1","RP11-638L3.1"
"ENSG00000263594.1","RP11-28O3.2"
"ENSG00000265555.1","RP11-638L3.3"
"ENSG00000264634.1","RP11-659F24.1"
"ENSG00000264869.1","RP11-526H11.1"
"ENSG00000264699.1","RP11-421N8.2"
"ENSG00000265425.1","RP11-128D14.1"
"ENSG00000276092.1","RP11-734B5.2"
"ENSG00000263637.1","RP11-106E15.1"
"ENSG00000264472.3","RP11-861L17.3"
"ENSG00000273584.1","RP11-861L17.4"
"ENSG00000264705.1","RP11-674P19.2"
"ENSG00000278532.1","RP11-17E3.1"
"ENSG00000265643.1","RP11-465I4.2"
"ENSG00000279221.1","RP11-543H23.1"
"ENSG00000266840.1","RP11-543H23.2"
"ENSG00000266258.1","RP11-41O4.1"
"ENSG00000266304.1","RP11-484N16.1"
"ENSG00000266278.1","RP11-41O4.2"
"ENSG00000278971.1","RP11-644A7.2"
"ENSG00000263417.4","GTSCR1"
"ENSG00000265781.1","RP11-384E22.1"
"ENSG00000265484.1","RP11-47G4.2"
"ENSG00000260676.4","LINC01541"
"ENSG00000265352.1","RP11-723G8.2"
"ENSG00000260457.2","RP11-723G8.1"
"ENSG00000265995.1","RP11-736G13.1"
"ENSG00000265579.1","RP11-713C5.1"
"ENSG00000263958.1","RP11-676J15.1"
"ENSG00000263711.4","RP11-169F17.1"
"ENSG00000261780.2","CTD-2354A18.1"
"ENSG00000265380.1","RP11-126K15.1"
"ENSG00000263655.1","RP11-25L3.3"
"ENSG00000278902.1","RP11-25L3.1"
"ENSG00000260569.2","RP11-669I1.1"
"ENSG00000259779.1","RP11-231E4.2"
"ENSG00000276934.1","RP11-231E4.5"
"ENSG00000264340.1","RP11-231E4.3"
"ENSG00000264247.1","LINC00909"
"ENSG00000278607.1","RP11-405M12.3"
"ENSG00000273669.1","RP11-405M12.4"
"ENSG00000278911.1","RP11-405M12.2"
"ENSG00000276993.1","RP11-321M21.4"
"ENSG00000264116.3","RP11-321M21.3"
"ENSG00000266774.1","RP11-321M21.1"
"ENSG00000261194.1","RP11-704C2.1"
"ENSG00000266460.1","RP11-173L6.1"
"ENSG00000264108.1","RP11-357H3.1"
"ENSG00000263547.1","RP11-1O2.1"
"ENSG00000266743.1","RP11-94B19.6"
"ENSG00000264260.1","RP11-94B19.1"
"ENSG00000264595.1","RP11-94B19.5"
"ENSG00000266014.1","RP11-94B19.2"
"ENSG00000265717.1","RP11-94B19.7"
"ENSG00000264212.1","RP11-94B19.3"
"ENSG00000266614.1","RP11-94B19.4"
"ENSG00000263982.1","RP11-504I13.3"
"ENSG00000280205.1","RP11-504I13.2"
"ENSG00000265778.2","RP11-17M16.2"
"ENSG00000263812.4","LINC00908"
"ENSG00000266256.1","LINC00683"
"ENSG00000266312.1","RP11-111H3.3"
"ENSG00000276397.1","AC034110.1"
"ENSG00000264278.1","RP11-162A12.2"
"ENSG00000278107.1","RP11-162A12.4"
"ENSG00000266844.1","RP11-862L9.3"
"ENSG00000279811.1","RP11-862L9.2"
"ENSG00000275178.1","RP11-4B16.3"
"ENSG00000279433.1","RP11-4B16.1"
"ENSG00000278330.1","RP11-4B16.4"
"ENSG00000265844.1","RP11-751H17.1"
"ENSG00000264015.1","RP11-176N18.2"
"ENSG00000264693.1","RP11-63N3.1"
"ENSG00000265843.2","LINC01029"
"ENSG00000264334.1","RP11-671C19.2"
"ENSG00000266213.1","RP11-100K18.1"
"ENSG00000265644.1","RP11-451L19.1"
"ENSG00000265378.1","RP11-123I22.1"
"ENSG00000266273.1","RP11-715C4.1"
"ENSG00000266586.1","CTD-2382H12.2"
"ENSG00000265101.1","CTD-2382H12.1"
"ENSG00000263146.2","RP11-849I19.1"
"ENSG00000279416.1","RP11-849I19.2"
"ENSG00000267655.1","CTD-2286N8.2"
"ENSG00000279474.1","CTD-2286N8.1"
"ENSG00000267628.1","RP11-1136J12.1"
"ENSG00000267015.1","RP11-800A18.4"
"ENSG00000279077.1","RP11-800A18.3"
"ENSG00000279637.1","RP11-196B3.1"
"ENSG00000275186.1","RP11-196B3.3"
"ENSG00000279981.1","RP11-196B3.2"
"ENSG00000279397.1","RP11-196B3.4"
"ENSG00000267287.1","RP11-567M16.1"
"ENSG00000267409.1","RP11-567M16.2"
"ENSG00000178412.4","RP11-567M16.3"
"ENSG00000274828.1","RP11-567M16.6"
"ENSG00000266901.1","RP11-567M16.5"
"ENSG00000266924.1","RP11-154H12.2"
"ENSG00000267780.2","RP11-154H12.3"
"ENSG00000278075.1","RP11-248M19.1"
"ENSG00000261126.6","RP11-795F19.1"
"ENSG00000267270.4","PARD6G-AS1"
"ENSG00000278000.1","AC139100.4"
"ENSG00000267251.2","AC139100.3"
"ENSG00000267124.2","CTD-3113P16.5"
"ENSG00000267443.2","AC010641.1"
"ENSG00000266933.2","AC005775.2"
"ENSG00000267751.4","AC009005.2"
"ENSG00000261204.1","AC004449.6"
"ENSG00000267666.1","AC004156.3"
"ENSG00000272473.1","AC006273.4"
"ENSG00000267530.2","AC006273.5"
"ENSG00000267159.2","AC005391.2"
"ENSG00000275162.1","LLNLR-260G6.1"
"ENSG00000266990.1","LLNLR-284B4.2"
"ENSG00000274177.1","LLNLR-284B4.1"
"ENSG00000279753.1","AC011558.5"
"ENSG00000267778.1","AC004221.2"
"ENSG00000267493.3","CIRBP-AS1"
"ENSG00000267372.2","AC005330.2"
"ENSG00000279488.1","AC004623.3"
"ENSG00000267755.1","AC004623.2"
"ENSG00000280486.1","LLNLR-307A6.1"
"ENSG00000248015.5","AC005329.7"
"ENSG00000268798.1","CTB-25B13.5"
"ENSG00000267317.2","CTB-25B13.12"
"ENSG00000267092.2","CTB-25B13.9"
"ENSG00000279009.1","AC005943.6"
"ENSG00000267073.1","AC005256.1"
"ENSG00000267007.1","CTB-31O20.3"
"ENSG00000267244.4","CTB-31O20.4"
"ENSG00000267125.2","CTB-31O20.6"
"ENSG00000267141.1","CTB-31O20.8"
"ENSG00000261526.2","CTB-31O20.2"
"ENSG00000267232.1","CTB-31O20.9"
"ENSG00000180846.7","CSNK1G2-AS1"
"ENSG00000267283.1","AC005306.3"
"ENSG00000279653.1","LLNLR-304A6.1"
"ENSG00000267122.1","AC004490.1"
"ENSG00000267201.1","AC005624.2"
"ENSG00000267412.1","CTC-265F19.2"
"ENSG00000267214.1","CTC-265F19.3"
"ENSG00000267749.1","CTC-265F19.1"
"ENSG00000276097.1","AC006538.8"
"ENSG00000261342.1","AC006538.1"
"ENSG00000267063.1","AC006130.3"
"ENSG00000253392.2","AC006277.2"
"ENSG00000279452.1","AC006277.3"
"ENSG00000267469.1","AC005944.2"
"ENSG00000267139.1","AC005262.3"
"ENSG00000267688.1","AC005262.2"
"ENSG00000267551.3","AC005264.2"
"ENSG00000267448.4","AC010649.1"
"ENSG00000280103.1","AC007792.1"
"ENSG00000279599.1","AC005514.2"
"ENSG00000267436.1","AC005786.7"
"ENSG00000267231.1","AC005786.5"
"ENSG00000279590.1","AC005786.6"
"ENSG00000226800.5","CACTIN-AS1"
"ENSG00000267304.1","AC004637.1"
"ENSG00000267205.1","AC005954.4"
"ENSG00000267138.1","AC005954.3"
"ENSG00000268670.1","CTD-2622I13.3"
"ENSG00000280247.1","AC005578.3"
"ENSG00000269425.1","AC007292.7"
"ENSG00000269807.1","AC007292.4"
"ENSG00000269318.1","AC007292.3"
"ENSG00000267980.1","AC007292.6"
"ENSG00000267255.1","CTB-50L17.5"
"ENSG00000267030.1","CTB-50L17.7"
"ENSG00000280239.1","CTB-50L17.8"
"ENSG00000267769.1","CTB-50L17.9"
"ENSG00000267011.4","CTB-50L17.16"
"ENSG00000268565.1","AC005339.2"
"ENSG00000205790.1","DPP9-AS1"
"ENSG00000176840.10","MIR7-3HG"
"ENSG00000268536.1","AC005523.3"
"ENSG00000269604.1","AC005523.2"
"ENSG00000267484.1","CTC-518P12.6"
"ENSG00000267550.1","CTC-482H14.5"
"ENSG00000274447.1","LLNLR-304G9.1"
"ENSG00000223573.5","TINCR"
"ENSG00000267709.1","AC024592.9"
"ENSG00000266941.1","AC104532.3"
"ENSG00000267571.1","AC104532.4"
"ENSG00000266983.1","CTC-232P5.1"
"ENSG00000267262.1","CTC-232P5.3"
"ENSG00000267299.1","CTB-66B24.1"
"ENSG00000267563.1","CTC-503J8.4"
"ENSG00000280394.1","CTC-503J8.8"
"ENSG00000269802.1","CTB-180A7.3"
"ENSG00000269444.1","CTB-180A7.6"
"ENSG00000214347.6","CTB-180A7.8"
"ENSG00000275234.1","CTD-2396E7.11"
"ENSG00000268191.1","CTD-2396E7.10"
"ENSG00000268203.1","CTD-2396E7.9"
"ENSG00000276980.1","CTD-3128G10.7"
"ENSG00000269680.1","CTD-3128G10.6"
"ENSG00000280091.1","CTC-312O10.3"
"ENSG00000268845.1","RP11-1137G4.3"
"ENSG00000196589.5","CTB-25J19.1"
"ENSG00000267852.1","CTB-133G6.2"
"ENSG00000269371.1","CTD-2207O23.11"
"ENSG00000268204.1","CTD-3214H19.6"
"ENSG00000268120.1","CTD-3193O13.11"
"ENSG00000214248.2","CTD-3193O13.12"
"ENSG00000268149.1","CTD-3193O13.13"
"ENSG00000260500.1","CTD-3193O13.1"
"ENSG00000269139.2","CTD-3193O13.8"
"ENSG00000269813.1","CTD-3193O13.14"
"ENSG00000267939.1","CTD-2325M2.1"
"ENSG00000271717.1","CTD-3020H12.4"
"ENSG00000269386.4","RAB11B-AS1"
"ENSG00000268931.1","RP11-886P16.6"
"ENSG00000279827.1","RP11-886P16.10"
"ENSG00000268618.1","AC092316.1"
"ENSG00000279396.1","AC130469.1"
"ENSG00000267986.1","AC130469.2"
"ENSG00000268480.1","CTD-2586B10.1"
"ENSG00000279426.1","AC093230.2"
"ENSG00000269300.1","CTD-2529P6.3"
"ENSG00000269400.1","CTD-2529P6.4"
"ENSG00000267510.1","CTC-325H20.4"
"ENSG00000266912.1","CTC-325H20.2"
"ENSG00000267273.1","CTC-543D15.3"
"ENSG00000278611.1","CTC-543D15.8"
"ENSG00000267106.4","ZNF561-AS1"
"ENSG00000277587.1","CTD-3116E22.8"
"ENSG00000267612.1","CTD-3116E22.7"
"ENSG00000266950.1","CTD-2623N2.5"
"ENSG00000267289.1","CTD-2623N2.11"
"ENSG00000267650.1","CTD-2553C6.1"
"ENSG00000267387.1","CTD-2240E14.4"
"ENSG00000266978.1","CTD-2369P2.5"
"ENSG00000267105.1","CTD-2369P2.4"
"ENSG00000267607.1","CTD-2369P2.8"
"ENSG00000274425.1","AC114271.2"
"ENSG00000267197.1","CTC-429L19.3"
"ENSG00000267100.1","ILF3-AS1"
"ENSG00000266936.1","CTC-215O4.4"
"ENSG00000267082.1","CTC-510F12.2"
"ENSG00000279807.1","CTC-510F12.3"
"ENSG00000273733.1","CTC-510F12.7"
"ENSG00000267174.4","CTC-510F12.4"
"ENSG00000267576.1","CTC-510F12.6"
"ENSG00000267277.1","CTD-2342J14.6"
"ENSG00000197332.8","ZNF833P"
"ENSG00000266922.1","CTC-499B15.6"
"ENSG00000267646.1","CTC-499B15.7"
"ENSG00000267089.1","CTC-499B15.8"
"ENSG00000278897.1","AC020951.1"
"ENSG00000267274.1","CTD-2006C1.12"
"ENSG00000219665.7","CTD-2006C1.2"
"ENSG00000234773.5","CTD-2666L21.1"
"ENSG00000234848.1","CTD-3105H18.7"
"ENSG00000269560.1","CTD-2192J16.21"
"ENSG00000230310.1","CTD-2192J16.11"
"ENSG00000268945.1","CTD-2192J16.26"
"ENSG00000267791.1","CTD-2659N19.2"
"ENSG00000267004.1","CTD-2659N19.4"
"ENSG00000267212.1","CTD-2659N19.9"
"ENSG00000267062.1","CTD-2659N19.10"
"ENSG00000267424.1","CTD-2265O21.3"
"ENSG00000267735.1","CTD-2265O21.7"
"ENSG00000266975.1","FARSA-AS1"
"ENSG00000267458.1","CTC-425F1.4"
"ENSG00000267417.1","CTC-239J10.1"
"ENSG00000267610.2","AC007787.2"
"ENSG00000279044.1","AC007787.3"
"ENSG00000266897.1","AC005546.2"
"ENSG00000267512.1","CTC-250I14.3"
"ENSG00000267598.1","CTC-250I14.6"
"ENSG00000267633.1","CTB-5E10.3"
"ENSG00000267582.1","CTD-3252C9.2"
"ENSG00000267519.3","CTD-3252C9.4"
"ENSG00000275091.1","CTB-55O6.13"
"ENSG00000267670.1","CTB-55O6.4"
"ENSG00000267783.1","CTB-55O6.10"
"ENSG00000267169.1","CTB-55O6.12"
"ENSG00000267723.1","CTD-2189E23.1"
"ENSG00000267406.1","CTD-2189E23.2"
"ENSG00000266913.1","CTC-548K16.2"
"ENSG00000267147.2","CTC-548K16.1"
"ENSG00000267379.1","CTC-548K16.5"
"ENSG00000267474.1","CTC-548K16.6"
"ENSG00000268564.1","AC003956.1"
"ENSG00000269635.1","AC004257.1"
"ENSG00000273218.1","LLNLR-246C6.1"
"ENSG00000268189.2","AC005785.2"
"ENSG00000279203.1","AC005785.5"
"ENSG00000279716.1","AC006128.2"
"ENSG00000266951.2","AD000091.2"
"ENSG00000268673.3","LLNLR-249E10.1"
"ENSG00000267308.1","AC004510.3"
"ENSG00000214049.6","UCA1"
"ENSG00000267453.5","AC004791.2"
"ENSG00000279717.1","LLNLF-158E9.1"
"ENSG00000205396.10","LINC00661"
"ENSG00000280412.1","AC114273.3"
"ENSG00000167459.15","LINC00905"
"ENSG00000267517.1","CTD-2231E14.4"
"ENSG00000279198.1","CTD-2231E14.2"
"ENSG00000267373.1","CTD-2231E14.5"
"ENSG00000269243.1","CTD-2231E14.8"
"ENSG00000267033.1","CTD-2562J15.4"
"ENSG00000267275.1","CTD-2562J15.6"
"ENSG00000277825.1","CTD-2013N17.7"
"ENSG00000280332.1","CTD-2013N17.6"
"ENSG00000267703.1","CTD-2013N17.4"
"ENSG00000269399.2","CTD-3222D19.12"
"ENSG00000268309.1","CTD-3222D19.11"
"ENSG00000269085.1","CTD-3222D19.10"
"ENSG00000279529.1","CTD-3222D19.8"
"ENSG00000279748.1","CTD-3222D19.9"
"ENSG00000269578.1","CTD-3222D19.5"
"ENSG00000279977.1","CTD-3222D19.4"
"ENSG00000268087.1","CTC-429P9.2"
"ENSG00000269427.1","CTC-429P9.1"
"ENSG00000269044.2","CTC-429P9.3"
"ENSG00000267904.1","CTC-429P9.5"
"ENSG00000269799.1","CTD-2538G9.6"
"ENSG00000268743.1","CTD-2538G9.5"
"ENSG00000268985.1","CTD-2528A14.1"
"ENSG00000268289.1","CTD-2528A14.3"
"ENSG00000269066.1","CTD-2528A14.5"
"ENSG00000268056.4","CTD-3032J10.2"
"ENSG00000269836.1","CTD-3032J10.4"
"ENSG00000269480.1","CTD-3032J10.3"
"ENSG00000269815.1","CTD-2278I10.4"
"ENSG00000269350.1","CTD-2278I10.1"
"ENSG00000269720.1","CTD-2521M24.5"
"ENSG00000269640.4","CTD-2521M24.9"
"ENSG00000269481.1","CTD-2521M24.6"
"ENSG00000269053.1","CTD-2521M24.8"
"ENSG00000269736.1","CTD-2521M24.11"
"ENSG00000269439.4","CTD-3131K8.2"
"ENSG00000269161.1","CTD-3131K8.3"
"ENSG00000269752.1","CTD-3149D2.3"
"ENSG00000279300.1","CTD-3149D2.2"
"ENSG00000268112.1","CTD-3149D2.4"
"ENSG00000279617.1","AC005796.2"
"ENSG00000279172.1","CTB-52I2.7"
"ENSG00000269145.2","AC007192.6"
"ENSG00000268650.3","AC068499.10"
"ENSG00000268199.2","CTD-3137H5.1"
"ENSG00000279262.1","CTD-3137H5.5"
"ENSG00000280121.1","CTD-3137H5.4"
"ENSG00000268938.2","AC005387.3"
"ENSG00000269191.1","AC005387.2"
"ENSG00000268030.1","AC005253.2"
"ENSG00000268983.1","AC005253.4"
"ENSG00000269694.1","AC005197.2"
"ENSG00000269019.1","AC005932.1"
"ENSG00000269131.1","AC004447.2"
"ENSG00000267629.3","AC138430.4"
"ENSG00000280282.1","LLNLR-259H9.1"
"ENSG00000267234.1","CTB-184G21.3"
"ENSG00000259242.2","AC002306.1"
"ENSG00000266904.4","CTC-559E9.1"
"ENSG00000267581.1","CTC-559E9.4"
"ENSG00000267419.1","CTC-559E9.6"
"ENSG00000267481.1","CTC-559E9.5"
"ENSG00000267565.1","CTC-559E9.8"
"ENSG00000267268.1","AC007204.2"
"ENSG00000267383.5","CTC-260E6.6"
"ENSG00000279039.1","CTC-260E6.3"
"ENSG00000280079.1","CTC-260E6.4"
"ENSG00000269043.1","CTC-513N18.6"
"ENSG00000269110.1","CTC-513N18.7"
"ENSG00000268560.1","CTD-2332E11.2"
"ENSG00000268416.1","CTD-2626G11.2"
"ENSG00000279404.1","CTD-2542C24.5"
"ENSG00000268326.1","CTD-2542C24.8"
"ENSG00000268119.4","CTD-2561J22.5"
"ENSG00000268658.4","LINC00664"
"ENSG00000268081.1","RP11-678G14.2"
"ENSG00000268555.1","RP11-678G14.3"
"ENSG00000268240.1","RP11-678G14.4"
"ENSG00000268184.1","RP11-420K14.8"
"ENSG00000279377.1","AC003973.3"
"ENSG00000269504.1","AC003973.4"
"ENSG00000269199.1","AC003973.5"
"ENSG00000267872.1","RP11-157B13.7"
"ENSG00000268597.1","RP11-157B13.8"
"ENSG00000269796.1","AC011516.1"
"ENSG00000270947.1","AC025811.3"
"ENSG00000260599.1","CTC-457E21.1"
"ENSG00000269364.1","LINC01233"
"ENSG00000268823.2","CTC-457E21.6"
"ENSG00000268038.1","AC011516.2"
"ENSG00000268981.4","CTC-457E21.9"
"ENSG00000268296.1","CTD-2579N5.3"
"ENSG00000261558.1","CTD-2291D10.2"
"ENSG00000261615.5","CTD-2291D10.1"
"ENSG00000269543.4","CTD-2291D10.3"
"ENSG00000267886.1","CTD-2291D10.4"
"ENSG00000269107.1","RP11-15H20.7"
"ENSG00000213971.6","RP11-15H20.6"
"ENSG00000267934.1","CTB-176F20.3"
"ENSG00000269416.4","LINC01224"
"ENSG00000267924.1","RP11-255H23.4"
"ENSG00000269289.4","CTB-92J24.3"
"ENSG00000269397.1","CTB-92J24.2"
"ENSG00000268362.4","CTD-2017D11.1"
"ENSG00000279425.1","CTD-2017D11.2"
"ENSG00000276030.1","CTD-2027I19.3"
"ENSG00000267696.5","CTB-151G24.1"
"ENSG00000279882.1","CTB-151G24.2"
"ENSG00000261824.5","LINC00662"
"ENSG00000261770.1","CTC-459F4.1"
"ENSG00000267575.5","CTC-459F4.3"
"ENSG00000272635.1","LLNLF-65H9.1"
"ENSG00000281468.1","CTC-459F4.9"
"ENSG00000266977.1","CTC-459F4.5"
"ENSG00000267509.4","CTD-2043I16.1"
"ENSG00000266928.1","CTB-70G10.1"
"ENSG00000267320.4","AC005780.1"
"ENSG00000267238.1","AC093074.1"
"ENSG00000260725.1","AC005307.1"
"ENSG00000267243.4","AC005307.3"
"ENSG00000266893.1","AC005616.1"
"ENSG00000267423.1","AC005616.2"
"ENSG00000267537.1","AC005394.1"
"ENSG00000266976.1","AC079466.1"
"ENSG00000267617.1","AC007795.1"
"ENSG00000267528.1","AC011524.1"
"ENSG00000267683.1","AC008991.1"
"ENSG00000267027.1","AC011524.2"
"ENSG00000267240.1","AC011524.3"
"ENSG00000267339.4","LINC00906"
"ENSG00000267014.4","LINC01532"
"ENSG00000267498.1","CTB-32O4.2"
"ENSG00000276251.1","CTB-32O4.3"
"ENSG00000276631.1","CTB-32O4.4"
"ENSG00000264515.4","CTC-525D6.1"
"ENSG00000267574.1","CTC-525D6.5"
"ENSG00000266248.1","CTC-525D6.2"
"ENSG00000279387.1","CTC-525D6.3"
"ENSG00000278895.1","CTC-448F2.7"
"ENSG00000267006.1","CTC-448F2.4"
"ENSG00000267223.1","AC005597.1"
"ENSG00000280061.1","CTD-2001J20.1"
"ENSG00000267760.1","CTC-565M22.1"
"ENSG00000267081.1","CTC-400I9.2"
"ENSG00000261316.1","CTC-400I9.1"
"ENSG00000267378.1","CTC-400I9.3"
"ENSG00000267777.1","CTC-439O9.3"
"ENSG00000267662.1","AC007796.1"
"ENSG00000278875.1","CTC-439O9.1"
"ENSG00000267636.1","AC008992.1"
"ENSG00000267599.1","CTD-2050I18.2"
"ENSG00000267407.1","CTD-2050I18.1"
"ENSG00000261400.1","AC011525.2"
"ENSG00000267465.5","AC011525.4"
"ENSG00000267012.1","CTC-360P9.1"
"ENSG00000267094.1","CTC-360P9.5"
"ENSG00000267684.1","CTC-360P9.2"
"ENSG00000267489.2","CTC-360P9.4"
"ENSG00000267779.4","LINC01533"
"ENSG00000267204.1","AC011518.1"
"ENSG00000267133.1","AC011518.2"
"ENSG00000267213.4","AC007773.2"
"ENSG00000267557.1","CTC-379B2.4"
"ENSG00000267475.1","CTD-2538C1.2"
"ENSG00000267567.1","CTD-2538C1.3"
"ENSG00000267555.1","CTD-2085J24.3"
"ENSG00000267054.1","CTD-2540B15.10"
"ENSG00000273420.1","CTD-2540B15.13"
"ENSG00000267714.1","CTD-2540B15.6"
"ENSG00000270212.1","CTD-2540B15.12"
"ENSG00000267580.1","CTD-2540B15.11"
"ENSG00000267727.1","CTD-2540B15.7"
"ENSG00000267296.2","CEBPA-AS1"
"ENSG00000267130.1","CTD-2540B15.9"
"ENSG00000266985.1","CTD-2329C7.2"
"ENSG00000277013.1","CTC-526N19.1"
"ENSG00000267219.1","AC010504.2"
"ENSG00000267024.1","CTD-2588C8.8"
"ENSG00000268751.1","SCGB1B2P"
"ENSG00000268683.1","CTD-2553L13.4"
"ENSG00000279971.1","CTD-2553L13.5"
"ENSG00000279329.1","CTD-2553L13.9"
"ENSG00000274104.1","CTD-2553L13.10"
"ENSG00000267767.2","CTC-523E23.4"
"ENSG00000261754.2","CTC-523E23.1"
"ENSG00000269086.2","CTC-523E23.5"
"ENSG00000271109.1","CTC-523E23.11"
"ENSG00000271649.1","LINC00904"
"ENSG00000270544.1","CTC-523E23.14"
"ENSG00000271171.1","CTC-523E23.15"
"ENSG00000269037.1","CTC-523E23.6"
"ENSG00000270876.1","ZNF30-AS1"
"ENSG00000280106.1","CTC-523E23.3"
"ENSG00000269303.1","CTD-2527I21.7"
"ENSG00000271032.1","CTD-2527I21.14"
"ENSG00000267874.1","CTD-2527I21.9"
"ENSG00000227392.1","HPN-AS1"
"ENSG00000179066.7","CTD-2527I21.15"
"ENSG00000279619.1","CTD-2527I21.5"
"ENSG00000221857.6","CTD-2527I21.4"
"ENSG00000271366.1","AC002128.5"
"ENSG00000268947.1","AD000684.2"
"ENSG00000269553.1","U62631.5"
"ENSG00000205786.7","LINC01531"
"ENSG00000233214.1","AC002511.2"
"ENSG00000232680.2","AC002511.3"
"ENSG00000236144.5","TMEM147-AS1"
"ENSG00000224910.1","AC002115.5"
"ENSG00000267626.1","AC002115.9"
"ENSG00000226510.1","UPK1A-AS1"
"ENSG00000267439.1","AC002398.11"
"ENSG00000267328.1","AC002398.12"
"ENSG00000267049.1","AC002398.13"
"ENSG00000225872.2","LINC01529"
"ENSG00000280194.1","AD000864.6"
"ENSG00000267786.1","AF038458.3"
"ENSG00000267388.1","AF038458.5"
"ENSG00000248101.2","AC002116.8"
"ENSG00000267698.1","AC002116.7"
"ENSG00000280023.1","LLNLR-276H7.1"
"ENSG00000279504.1","AD001527.4"
"ENSG00000270760.1","AD001527.7"
"ENSG00000267053.5","CTD-3162L10.1"
"ENSG00000232677.5","LINC00665"
"ENSG00000266973.1","CTD-3162L10.3"
"ENSG00000267363.1","CTD-3162L10.4"
"ENSG00000267309.1","CTD-2630F21.1"
"ENSG00000228629.2","AC092295.4"
"ENSG00000233527.7","ZNF529-AS1"
"ENSG00000276071.1","CTD-3234P18.6"
"ENSG00000225975.5","LINC01534"
"ENSG00000267260.1","CTD-2162K18.4"
"ENSG00000267353.1","CTD-2162K18.3"
"ENSG00000267254.4","ZNF790-AS1"
"ENSG00000267345.1","CTD-2293H3.2"
"ENSG00000267672.1","CTD-2293H3.1"
"ENSG00000267437.1","CTC-454I21.4"
"ENSG00000226686.6","LINC01535"
"ENSG00000267605.4","CTD-3220F14.1"
"ENSG00000276846.1","CTD-3220F14.3"
"ENSG00000267682.1","CTD-3220F14.2"
"ENSG00000279936.1","CTD-2086O20.1"
"ENSG00000266916.4","ZNF793-AS1"
"ENSG00000267115.1","CTD-3064H18.2"
"ENSG00000180458.2","CTD-3064H18.4"
"ENSG00000267470.4","ZNF571-AS1"
"ENSG00000267152.1","CTD-2528L19.6"
"ENSG00000267640.4","CTD-2554C21.2"
"ENSG00000225868.5","AC016582.2"
"ENSG00000229481.2","CTD-2554C21.3"
"ENSG00000268051.1","CTC-244M17.1"
"ENSG00000268764.1","CTC-450M9.1"
"ENSG00000269653.1","CTB-102L5.7"
"ENSG00000268499.1","CTB-102L5.8"
"ENSG00000266963.1","AC005625.1"
"ENSG00000267090.1","AC005789.9"
"ENSG00000269445.1","AC067969.1"
"ENSG00000268055.1","AC067969.2"
"ENSG00000267291.1","CTB-186G2.1"
"ENSG00000267375.1","CTB-186G2.4"
"ENSG00000267892.1","CTD-2540F13.2"
"ENSG00000268756.1","AC104534.2"
"ENSG00000269688.1","AC008982.2"
"ENSG00000269050.1","CTC-360G5.6"
"ENSG00000269486.2","CTC-360G5.9"
"ENSG00000267992.1","CTB-189B5.3"
"ENSG00000269172.1","CTC-218B8.3"
"ENSG00000268262.1","CTC-246B18.8"
"ENSG00000269246.1","CTC-246B18.10"
"ENSG00000269792.1","CTB-60E11.9"
"ENSG00000269460.1","AC093063.3"
"ENSG00000276445.1","LLNLR-268E12.1"
"ENSG00000269749.1","AC005614.5"
"ENSG00000269296.1","AC005614.3"
"ENSG00000205041.1","CTC-425O23.2"
"ENSG00000279759.1","CTC-425O23.5"
"ENSG00000277453.1","CTC-492K19.7"
"ENSG00000268366.1","CTC-492K19.4"
"ENSG00000269843.1","CTC-490E21.10"
"ENSG00000279108.1","CTC-490E21.11"
"ENSG00000269353.1","AC092071.1"
"ENSG00000269652.1","CTD-2195B23.3"
"ENSG00000277744.1","CTC-435M10.12"
"ENSG00000268987.1","CTC-435M10.10"
"ENSG00000268475.1","CTC-435M10.6"
"ENSG00000267107.5","PCAT19"
"ENSG00000268355.1","AC006129.1"
"ENSG00000270164.1","LINC01480"
"ENSG00000268027.4","AC006129.2"
"ENSG00000280014.1","AC006129.3"
"ENSG00000268833.1","AC011513.4"
"ENSG00000278239.1","AC020956.3"
"ENSG00000268525.1","CTB-59C6.3"
"ENSG00000254887.1","CTC-378H22.1"
"ENSG00000259436.1","CTC-378H22.2"
