logFC AveExpr t P.Value adj.P.Val B Symbol ENSG_id
ENSG00000259248.5 -0.373579089787472 0.486034714532512 -4.10410865904334 4.57532774238214e-05 6.45786683105474e-05 0.242742162885412 USP3-AS1 ENSG00000259248.5
ENSG00000224023.10 0.378671023336835 0.587125748828179 4.08623815558317 4.93259547446455e-05 6.94478486044824e-05 0.171359564601817 FLJ37035 ENSG00000224023.10
ENSG00000230530.1 0.354000471332157 2.61666694648931 4.06336101364571 5.42873907823164e-05 7.62994422686785e-05 0.0804101751318562 LIMD1-AS1 ENSG00000230530.1
ENSG00000259865.1 -0.427709557553945 2.47618651313148 -4.03694368359641 6.0605879391191e-05 8.49841612384059e-05 -0.0240095708147017 RP11-488L18.10 ENSG00000259865.1
ENSG00000244879.4 -0.374274704633147 1.6765224591795 -4.01223997930612 6.71409432829396e-05 9.38976063239131e-05 -0.121069716532911 GABPB1-AS1 ENSG00000244879.4
ENSG00000275964.1 0.395116508465759 0.789751735214045 4.00772696610161 6.84048265413705e-05 9.56038139155846e-05 -0.138739974527717 RP11-61K9.3 ENSG00000275964.1
ENSG00000228109.1 -0.436538403748642 1.53837910845922 -3.99320660056459 7.26261372335734e-05 0.000101392122586086 -0.195464601158526 MFI2-AS1 ENSG00000228109.1
ENSG00000235288.3 1.70733614443173 -0.649730834003991 3.9918587514514 7.31837357731545e-05 0.000102151879332004 -0.202351877735537 RP11-70C1.3 ENSG00000235288.3
ENSG00000258610.1 -0.542559917136472 1.0557526134882 -3.96283691000523 8.2277612906171e-05 0.000114551883260348 -0.313573242872148 RP11-488C13.7 ENSG00000258610.1
ENSG00000281332.1 -0.354785457792828 0.721922358613646 -3.95886432226227 8.36140793659995e-05 0.000116401969403935 -0.32884433339942 LINC00997 ENSG00000281332.1
ENSG00000228037.1 0.689532602270219 0.300005625174403 3.9580612497943 8.39551025708998e-05 0.00011686605435889 -0.332560186676 RP3-395M20.9 ENSG00000228037.1
ENSG00000247903.1 0.350129986078928 1.36521755156045 3.93244087144836 9.31214662876779e-05 0.000129318886501459 -0.430721324888477 RP11-421F16.3 ENSG00000247903.1
ENSG00000230844.2 -0.341181646978331 0.779887349544745 -3.91422062707024 0.000100263870307098 0.000138997213879933 -0.500591470293372 ZNF674-AS1 ENSG00000230844.2
ENSG00000259583.2 -0.33666967777467 0.529680307305136 -3.88466378388164 0.00011296340991368 0.000156233619060125 -0.613276202969278 RP11-66B24.4 ENSG00000259583.2
ENSG00000247271.6 0.365344801793537 2.50492112133269 3.87652253349898 0.000116719958884027 0.000161224463308207 -0.644171312375706 ZBED5-AS1 ENSG00000247271.6
ENSG00000273036.2 0.744365851896395 0.102540108202887 3.86714650609146 0.000121312343624753 0.000167457146114303 -0.680431215988229 FAM95C ENSG00000273036.2
ENSG00000273226.1 -0.357829763740551 1.56462355673854 -3.83894952373442 0.000135639015720132 0.000186900296704057 -0.785954395854253 RP11-513M16.8 ENSG00000273226.1
ENSG00000278133.1 -0.372400523417084 3.81950970277232 -3.82470521859281 0.000143541016960727 0.000197627997629594 -0.839360831424237 RP11-196G11.5 ENSG00000278133.1
ENSG00000272455.1 -0.374411106106002 0.783916142930221 -3.82377651008598 0.000144071022751006 0.000198339811575363 -0.842836265625332 RP4-758J18.13 ENSG00000272455.1
ENSG00000268713.1 -0.337531142078635 1.09070309899611 -3.82294731114132 0.000144545799688925 0.000198957518203965 -0.845938631078051 CTC-444N24.8 ENSG00000268713.1
ENSG00000198788.8 1.38893951756824 3.44708280835063 3.8226976210037 0.000144949506272696 0.000199495192907793 -0.848239169679836 MUC2 ENSG00000198788.8
ENSG00000235576.1 1.2234503735491 -0.361389719310237 3.82227859555833 0.000145181941193692 0.000199779046807665 -0.849760922674982 AC092580.4 ENSG00000235576.1
ENSG00000268006.1 -0.32656303077624 1.99847220610255 -3.8191032073967 0.000146766186440286 0.000201940847311857 -0.860312560066956 PTOV1-AS1 ENSG00000268006.1
ENSG00000266208.1 0.354580098826933 1.18646982930113 3.80822843467176 0.000153223171528456 0.000210540396475103 -0.900900783830526 CTD-2267D19.3 ENSG00000266208.1
ENSG00000275601.1 0.363160531504704 0.754047016934551 3.79796336731816 0.000159563257949569 0.000218976025550619 -0.93911183373447 AC011330.13 ENSG00000275601.1
ENSG00000280195.1 -0.37130607064437 0.0276485231225515 -3.79520122136994 0.0001613110460027 0.000221255170542275 -0.94937689939914 XX-FW83563B9.5 ENSG00000280195.1
ENSG00000238142.1 -0.49816262760301 3.60807124563497 -3.78706754708751 0.000166612385146809 0.00022836225834812 -0.979786030080393 RP11-108M9.4 ENSG00000238142.1
ENSG00000197182.12 0.368607961888758 -0.112717716064404 3.77533848523775 0.000174421589588008 0.000238679704804903 -1.02298307746583 MIRLET7BHG ENSG00000197182.12
ENSG00000260081.1 -0.373076364970979 0.371039659036044 -3.74726808208911 0.000194670931240719 0.000265579060640061 -1.12637429591619 RP11-66N11.8 ENSG00000260081.1
ENSG00000274993.1 1.03994397194533 -0.0408740501563286 3.73956594453676 0.000200918490561007 0.000273857360034682 -1.1557949070543 RP11-395B7.2 ENSG00000274993.1
ENSG00000229043.2 0.380228505473099 0.706112243516833 3.73718543776275 0.000202470131256792 0.000275947632656336 -1.16333115089509 AC091729.9 ENSG00000229043.2
ENSG00000234160.1 0.54020816486113 0.296794407744887 3.72608414903248 0.000211397183914559 0.000287780121418579 -1.20391140992922 RP11-613M10.6 ENSG00000234160.1
ENSG00000253508.1 -0.729231296357749 -0.0600400119472476 -3.71475327080022 0.000221061859092165 0.000300454264117158 -1.24579291684973 RP1-170O19.14 ENSG00000253508.1
ENSG00000269145.2 0.896217511172676 0.341186803815895 3.70574253279069 0.000229062551272126 0.000311134290771639 -1.27907344349198 AC007192.6 ENSG00000269145.2
ENSG00000242861.1 -0.414414379233048 3.16448965960344 -3.70325482239254 0.00023093233765904 0.000313550305819164 -1.28699939365902 RP11-285F7.2 ENSG00000242861.1
ENSG00000260233.3 -0.322326201286914 0.222546026732993 -3.70056414377659 0.000233343497212669 0.000316751650647737 -1.29675995111357 SSSCA1-AS1 ENSG00000260233.3
ENSG00000236830.6 0.364278958250397 1.53056863726239 3.69437292369416 0.000238981773374381 0.000324261047124983 -1.31919304874013 CBR3-AS1 ENSG00000236830.6
ENSG00000272168.5 -0.490489151373196 -0.294418188835892 -3.67888423462745 0.00025365343668862 0.000343587566745241 -1.37515656097507 CASC15 ENSG00000272168.5
ENSG00000204650.13 -0.369420483495596 3.02451572821704 -3.63782549622942 0.000296748568892772 0.000400220972368423 -1.52241770693295 CRHR1-IT1 ENSG00000204650.13
ENSG00000279207.1 -0.320786467852609 0.455821601125673 -3.62585542152894 0.000310551828264766 0.000418541226272551 -1.56505084427411 RP11-159D12.8 ENSG00000279207.1
ENSG00000142396.10 0.343335013258758 4.54936642583513 3.60505464635283 0.000335981432359978 0.000451975022103303 -1.63881475810358 ERVK3-1 ENSG00000142396.10
ENSG00000259049.1 0.62289173769431 1.53280040927148 3.55187172110774 0.000410591342223123 0.000549532455309154 -1.82632466630018 RP11-589M4.1 ENSG00000259049.1
ENSG00000116883.8 -0.408562365797969 0.341943783748728 -3.54964380179251 0.000413578040035621 0.000553384176891799 -1.83332249368041 RP11-268J15.5 ENSG00000116883.8
ENSG00000224138.1 -0.34593754206707 0.0142215122455478 -3.54246592125247 0.000424776926111647 0.000567920421370129 -1.85830690708578 AC000123.4 ENSG00000224138.1
ENSG00000274383.1 -0.48798632823925 0.92425521350474 -3.52338812320322 0.0004559668176127 0.000608607384957716 -1.9245227504935 CTD-2017F17.2 ENSG00000274383.1
ENSG00000267436.1 1.55421884301084 -3.44661524498286 3.52235205524324 0.000457688962793951 0.000610799153829213 -1.92805901460478 AC005786.7 ENSG00000267436.1
ENSG00000279945.1 -0.730934668397649 -0.225244865448458 -3.51598597264337 0.000468912804829925 0.000625449404361327 -1.95054926085206 RP11-97O12.5 ENSG00000279945.1
ENSG00000204261.8 0.363949945472472 3.66385112519682 3.51532284720823 0.000469742535730317 0.00062650134486501 -1.95234519724681 PSMB8-AS1 ENSG00000204261.8
ENSG00000228956.8 -0.600364400698672 0.232452777689385 -3.51528982512712 0.000469976954411644 0.000626759195694521 -1.95273148521509 SATB1-AS1 ENSG00000228956.8
ENSG00000243960.1 -0.722493759575088 0.0788635573734272 -3.51451246505683 0.000471560779460388 0.000628816406526942 -1.95576997350837 RP11-552M11.4 ENSG00000243960.1
ENSG00000273702.1 -0.305441026522259 -0.194153369090842 -3.4958505002337 0.000504701518385562 0.000672068930077841 -2.0193789756147 RP11-758H9.2 ENSG00000273702.1
ENSG00000242516.1 0.642146143605623 -0.628221742899117 3.46963645337199 0.000555612482435771 0.000738123175089932 -2.10905471998025 LINC00960 ENSG00000242516.1
ENSG00000258056.2 -0.327297485398706 1.90314347006559 -3.46779974754208 0.000559353591404524 0.000742963782052766 -2.11531353569901 RP11-644F5.11 ENSG00000258056.2
ENSG00000260804.3 -0.303262711664539 0.640753276082489 -3.45296335087617 0.000590446824113067 0.000783104355924608 -2.1657533957838 PKI55 ENSG00000260804.3
ENSG00000268061.5 -0.296099831103609 0.174722946823268 -3.42148879711377 0.000661823107744992 0.000875638465624446 -2.27206823795278 NAPA-AS1 ENSG00000268061.5
ENSG00000261188.1 0.286378792772627 0.285231789985775 3.40109245815969 0.000712286999663975 0.000941181306182239 -2.34046159698956 CTA-445C9.14 ENSG00000261188.1
ENSG00000272686.1 -0.296303169215704 1.38149055043777 -3.38578442653777 0.000752491130858377 0.000992843124134625 -2.39153351485772 RP11-390E23.6 ENSG00000272686.1
ENSG00000261824.6 0.310019464644385 1.66082119185448 3.38056116663014 0.000766685676741181 0.00101069737285575 -2.40890889867497 LINC00662 ENSG00000261824.6
ENSG00000272894.5 -0.387545313842247 1.14830238277944 -3.37639057750713 0.000778198002620224 0.00102560782116385 -2.42276393573314 RP5-1159O4.1 ENSG00000272894.5
ENSG00000254860.5 -0.358024990994541 0.300620056236878 -3.36537878389257 0.000809372076828575 0.00106586421201829 -2.4592666433875 TMEM9B-AS1 ENSG00000254860.5
ENSG00000229931.1 -0.380062399254903 -0.0650752542636405 -3.34852647157315 0.000859336450895189 0.00112990670215533 -2.51490693784872 RP1-151F17.1 ENSG00000229931.1
ENSG00000268001.1 0.286091960489232 0.0236041945066172 3.33916339502359 0.000888320664631425 0.00116711150968499 -2.54570385072772 CARD8-AS1 ENSG00000268001.1
ENSG00000271824.1 1.023450589287 -1.29155186003499 3.33408956353662 0.000905060666759302 0.00118849104514187 -2.56286326435842 AC009014.3 ENSG00000271824.1
ENSG00000260822.1 -0.332939446317917 2.9148141878121 -3.30673926978642 0.000995859589869175 0.00130370804997031 -2.65170880514944 GS1-358P8.4 ENSG00000260822.1
ENSG00000231856.2 -0.268317909172437 0.0392740242080329 -3.30268745055311 0.00101011619448407 0.00132200776826137 -2.66488522524657 RP11-327P2.5 ENSG00000231856.2
ENSG00000264019.1 1.30292443776211 -2.79730219340793 3.28852568171088 0.00106151774703411 0.00138749492168669 -2.71086261526907 RP11-6N17.6 ENSG00000264019.1
ENSG00000258837.1 0.927388603410276 -0.5116893272029 3.28293314808101 0.00108335949706964 0.00141495283628403 -2.7295279763775 CTD-2566J3.1 ENSG00000258837.1
ENSG00000278730.1 -0.300882911993696 3.28657256537623 -3.27965997969847 0.00109480068543916 0.00142940640674207 -2.73947328002149 RP11-147L13.11 ENSG00000278730.1
ENSG00000260528.3 -0.408171883916134 0.531832745599311 -3.25624019719922 0.00118763984165075 0.00154757374087146 -2.81481416468835 FAM157C ENSG00000260528.3
ENSG00000253320.5 0.32531538291238 0.704982772170709 3.25254856351678 0.00120292235741936 0.0015666849280656 -2.82664238723459 AZIN1-AS1 ENSG00000253320.5
ENSG00000273478.1 0.355773003117489 1.43226278589631 3.24538550614525 0.00123309646036816 0.00160475059741651 -2.84955621588854 RP11-465N4.5 ENSG00000273478.1
ENSG00000273619.1 0.314532549156519 1.19559631767102 3.24141909527071 0.0012501047064319 0.00162634218700153 -2.86222328758876 RP5-908M14.9 ENSG00000273619.1
ENSG00000267480.1 -0.336892417288197 0.0622293637814347 -3.23606502864475 0.00127340777020758 0.00165594028936294 -2.87929816993613 RP11-703I16.1 ENSG00000267480.1
ENSG00000267100.1 -0.311709342709965 3.15395515030346 -3.23430500775463 0.00128115544747506 0.00166587336781726 -2.88490515878712 ILF3-AS1 ENSG00000267100.1
ENSG00000236144.6 -0.345292837269849 2.00333387205079 -3.22097441884924 0.00134126861094819 0.00174314641847117 -2.92727718195864 TMEM147-AS1 ENSG00000236144.6
ENSG00000268565.1 -0.73945187737008 1.5332991901358 -3.21490919256472 0.0013707348168202 0.00178053130369483 -2.94712336101367 AC005339.2 ENSG00000268565.1
ENSG00000262370.5 -0.468107289552144 0.403913962201091 -3.20446461540721 0.00141933199663349 0.00184130534982939 -2.97951953952872 RP11-473M20.9 ENSG00000262370.5
ENSG00000126005.15 0.345029479359982 5.39190248107055 3.19404651715683 0.00147073042502005 0.00190603964265405 -3.01235191444145 MMP24-AS1 ENSG00000126005.15
ENSG00000255135.3 0.31608657892121 2.46413969827773 3.19248638527894 0.00147857380009445 0.00191587898755125 -3.01725971164901 RP11-111M22.3 ENSG00000255135.3
ENSG00000273151.1 -0.338955179068689 0.755332467126994 -3.16505196336509 0.00162296452957889 0.00209976455760546 -3.10318196414961 RP11-449P15.2 ENSG00000273151.1
ENSG00000228343.1 0.269706880006015 1.21253456163781 3.15432965491931 0.00168285096460623 0.00217484678626466 -3.13656789385775 RP11-1148L6.5 ENSG00000228343.1
ENSG00000267194.1 0.40597523414657 1.34982420798963 3.13325350372811 0.00180654791246717 0.00233135000462624 -3.20187301385323 RP1-193H18.2 ENSG00000267194.1
ENSG00000261685.2 -0.480690988977547 1.22212969766327 -3.08904701116529 0.00209444231996137 0.00269376254877419 -3.33771739326941 RP11-401P9.4 ENSG00000261685.2
ENSG00000264247.1 -0.262249214113982 1.71310413629608 -3.06408357079771 0.00227373068605227 0.0029164854633589 -3.41320838185184 LINC00909 ENSG00000264247.1
ENSG00000271780.1 -0.266930796425163 0.148100964498654 -3.0563459169906 0.0023323754665503 0.00299019982706318 -3.43656443820543 RP11-1017G21.5 ENSG00000271780.1
ENSG00000258757.1 1.20322179390822 -1.82814033943863 3.05256502531442 0.00236301364834533 0.00302846116151457 -3.44836257452806 RP11-841O20.2 ENSG00000258757.1
ENSG00000279528.1 0.292574302175131 2.82339681864637 3.05203698731144 0.00236563218630449 0.00303156241616893 -3.44954603953042 RP11-1148L6.8 ENSG00000279528.1
ENSG00000260260.1 -0.3586969337836 5.54032599392748 -3.03073945700644 0.00253649063363155 0.0032458824440944 -3.5134481342701 SNHG19 ENSG00000260260.1
ENSG00000189223.13 -0.548725003802531 2.60525841176061 -3.02952796337197 0.00254824011740054 0.00325982415018409 -3.51749958286403 PAX8-AS1 ENSG00000189223.13
ENSG00000246067.7 -0.288721772654934 3.11059027263047 -3.00790827983109 0.002732159567852 0.00348808219998177 -3.58146868882428 RAB30-AS1 ENSG00000246067.7
ENSG00000221990.4 -0.26136874432555 0.52031231951254 -2.99579675065921 0.00284148029659063 0.00362522220661453 -3.61734930890987 EXOC3-AS1 ENSG00000221990.4
ENSG00000213971.7 -0.280200451563668 1.70781369931188 -2.9946206540743 0.00285230641801487 0.0036378174405833 -3.62082601511529 RP11-15H20.6 ENSG00000213971.7
ENSG00000272379.1 -0.329140252506712 0.404614895874175 -2.98491735658869 0.00294307728601751 0.0037513907084055 -3.64945964177678 RP1-257A7.5 ENSG00000272379.1
ENSG00000261801.5 -0.337425917479604 0.310752572706679 -2.96625756973112 0.00312509726700432 0.00397509870825906 -3.70426897847701 LOXL1-AS1 ENSG00000261801.5
ENSG00000248092.7 0.259941124236238 1.57189020758595 2.96489677531561 0.00313876566882654 0.00399215193246197 -3.7082529496949 NNT-AS1 ENSG00000248092.7
ENSG00000260912.1 0.29125851749485 1.12084580247456 2.96426024875392 0.00314517794669346 0.00399997412061765 -3.71011588528309 RP11-363E7.4 ENSG00000260912.1
ENSG00000277978.1 0.329631698547096 1.12436601876119 2.96291414789399 0.00315877781240971 0.00401660044413688 -3.71405426459081 RP11-403P17.6 ENSG00000277978.1
ENSG00000196741.5 0.247640238045723 0.511369536895524 2.95865007984916 0.00320221377395025 0.00406979681093152 -3.72651844616831 LINC01560 ENSG00000196741.5
ENSG00000251022.6 0.29697891652108 4.0163453531041 2.95742302847653 0.00321481384384655 0.00408478970413786 -3.73010196920122 THAP9-AS1 ENSG00000251022.6
ENSG00000275580.1 -0.27312428460193 0.165671237093411 -2.95383634609576 0.00325190403755201 0.00412950937258436 -3.74056834316763 RP11-295H24.4 ENSG00000275580.1
ENSG00000228065.10 -0.430673515271942 0.813520164562854 -2.94548535958304 0.00334012814460274 0.00423977823647153 -3.76495481637776 LINC01515 ENSG00000228065.10
ENSG00000226328.6 0.270562586575169 1.82429253797917 2.94346835836583 0.00336132849513661 0.00426633382089267 -3.77075385371631 NUP50-AS1 ENSG00000226328.6
ENSG00000272010.1 -0.317188658101591 0.524301974402778 -2.92158318931081 0.00360341775014317 0.00456339274936557 -3.83413130312646 CTD-3025N20.3 ENSG00000272010.1
ENSG00000264558.1 0.479848424390321 3.16154207251007 2.89344161732839 0.00393998698657452 0.00497389121815577 -3.91525226041872 RP11-138C9.1 ENSG00000264558.1
ENSG00000227946.1 -0.260199057414543 1.63543198855247 -2.87178938965896 0.00421451497707066 0.00531254552761634 -3.9766124271983 AC007383.3 ENSG00000227946.1
ENSG00000242125.3 0.309100866296893 3.84118395674612 2.85369554120744 0.00445895053611676 0.00561278079284275 -4.02779513672681 SNHG3 ENSG00000242125.3
ENSG00000261455.1 0.260050843789387 1.41122281008526 2.83271987370381 0.00475838677672808 0.00597687857381531 -4.08673485082461 LINC01003 ENSG00000261455.1
ENSG00000251580.1 -0.317105202857991 1.56714529336554 -2.81648745623558 0.00500250566520758 0.00627163247228317 -4.13205528413804 RP11-539L10.3 ENSG00000251580.1
ENSG00000273338.1 -0.827910574189416 0.915407483874289 -2.80842104307097 0.00513096315653097 0.0064289809406883 -4.15482856820599 RP11-386I14.4 ENSG00000273338.1
ENSG00000265148.5 0.291734903387465 0.302196959664973 2.7979149300542 0.00529570065453929 0.00663158048637308 -4.18359744132622 BZRAP1-AS1 ENSG00000265148.5
ENSG00000272086.1 -0.268507484033851 1.91241320356814 -2.78586771149052 0.00549411288024835 0.00687158251932349 -4.21685267827965 CTD-2186M15.3 ENSG00000272086.1
ENSG00000228439.4 -0.213441554574118 0.0204389579955854 -2.77040019953782 0.00575870808581731 0.00719366949305135 -4.25934388042768 TSTD3 ENSG00000228439.4
ENSG00000233895.1 -0.348224461711328 -0.200203189393364 -2.76684632793358 0.00582110669647708 0.00726745090881069 -4.26907417248939 RP1-122P22.2 ENSG00000233895.1
ENSG00000277147.4 0.278434557005941 3.63445708379664 2.73235676254761 0.00645916738980659 0.0080416713075573 -4.36287074241689 LINC00869 ENSG00000277147.4
ENSG00000224165.5 -0.383165151077358 0.178272771564903 -2.70769870674284 0.00695329908770643 0.00863994278593806 -4.42922498197892 DNAJC27-AS1 ENSG00000224165.5
ENSG00000278834.1 0.225332826831551 1.09171615975724 2.70454630540607 0.00701886573297864 0.00871857314197452 -4.43766562359247 RP11-458J1.1 ENSG00000278834.1
ENSG00000197180.2 0.247251996359985 2.14048560318367 2.69164916843878 0.00729294685056868 0.00904944722673054 -4.47209793275041 CH17-340M24.3 ENSG00000197180.2
ENSG00000258749.1 -0.588221098330812 0.178518836909114 -2.68657371130588 0.0074063812507036 0.00918571918532386 -4.48583153961768 RP11-688G15.3 ENSG00000258749.1
ENSG00000279364.1 0.320192402757271 2.43758185776963 2.6502840879065 0.00823814021928259 0.0101899642459382 -4.58144662478396 RP11-463I20.1 ENSG00000279364.1
ENSG00000223482.7 0.265550612828929 3.62882767542595 2.62847653090834 0.00877944921904277 0.0108375544454198 -4.63842780192156 NUTM2A-AS1 ENSG00000223482.7
ENSG00000175611.11 -0.233050558881836 1.71119989478353 -2.61876372967401 0.0090306327248882 0.0111359067349583 -4.66365812618209 LINC00476 ENSG00000175611.11
ENSG00000253445.1 -0.97472674813131 -1.64608488226307 -2.61245049648369 0.00920065564625503 0.0113391502571999 -4.68020730957632 CTB-79E8.2 ENSG00000253445.1
ENSG00000236088.9 0.217818681396149 1.59326558306139 2.59960966381586 0.00954490163709735 0.0117434853192935 -4.7131453905602 COX10-AS1 ENSG00000236088.9
ENSG00000229047.1 -0.387099627319603 2.62785966485502 -2.59517287159864 0.00967007708833788 0.011887906034539 -4.72469190810328 AF127577.10 ENSG00000229047.1
ENSG00000279592.1 -0.297305553570468 0.468604975194645 -2.59090640600315 0.00978710703223939 0.0120269307053981 -4.73551393551078 RP11-417N10.4 ENSG00000279592.1
ENSG00000278974.1 0.266302531068169 2.48741619951218 2.57502355335174 0.0102433024773764 0.0125723372187929 -4.77614558691314 RP11-756P10.6 ENSG00000278974.1
ENSG00000272301.1 0.354573524658808 -0.514060947976925 2.52363570782727 0.0118520308536975 0.0144769581770482 -4.90592856935172 RP11-111M22.4 ENSG00000272301.1
ENSG00000261641.2 0.648965956934163 0.895614581797789 2.49586701286575 0.0128165081701484 0.0156287635600011 -4.97518709457045 LA16c-390E6.5 ENSG00000261641.2
ENSG00000259673.5 0.199457053906512 0.254474283895764 2.48305890302613 0.0132770901386581 0.0161787690762225 -5.00659492001099 IQCH-AS1 ENSG00000259673.5
ENSG00000254369.6 -0.337637577398754 -0.0414644026910236 -2.46472010421087 0.0139695391884407 0.0169953999776428 -5.05156606012747 HOXA-AS3 ENSG00000254369.6
ENSG00000261759.1 0.250330783240714 3.01189145769398 2.44695041437184 0.014670787032015 0.0178243752925604 -5.09482947189727 RP11-626G11.3 ENSG00000261759.1
ENSG00000280158.1 0.61379100406377 -0.180456461693396 2.44420074912202 0.0147865739667589 0.0179607600814481 -5.1016506559107 RP11-63A1.4 ENSG00000280158.1
ENSG00000268516.2 0.201263913356905 0.342907192339626 2.43542655629392 0.0151420132091253 0.018383717588954 -5.12272203727711 CTD-3138B18.5 ENSG00000268516.2
ENSG00000279265.1 -0.237684581046768 0.982985929179532 -2.43261936590658 0.0152588072963022 0.0185196201213375 -5.1294970319105 AC000123.3 ENSG00000279265.1
ENSG00000272419.5 -0.257960054536786 2.61312090381341 -2.42871167875659 0.0154227112695933 0.0187116127027617 -5.13891523882012 RP11-403I13.8 ENSG00000272419.5
ENSG00000279069.1 -0.204173738368064 -0.198212297421346 -2.41107104972806 0.0161821158542821 0.0195996964952023 -5.18124713910053 RP11-159D12.6 ENSG00000279069.1
ENSG00000231365.5 -0.222511861168174 1.70898386147396 -2.40277859087594 0.0165503397853264 0.0200329630584111 -5.20104166943861 RP11-418J17.1 ENSG00000231365.5
ENSG00000226419.6 0.26814749559482 -0.0614484983738391 2.40215869445748 0.0165781600853706 0.0200650453905371 -5.20251870320415 SLC16A1-AS1 ENSG00000226419.6
ENSG00000280320.1 -0.671364763682026 1.37995388643494 -2.36911715923301 0.0181276450744784 0.021886602739309 -5.28085726325088 RP11-629N8.5 ENSG00000280320.1
ENSG00000262251.1 0.243790410184181 0.0796581702908867 2.36673118989229 0.0182380842218461 0.0220147155249456 -5.28630990498996 RP11-199F11.2 ENSG00000262251.1
ENSG00000206573.8 -0.25655938391616 4.07799124641316 -2.36022000107163 0.018558543475238 0.0223873620682236 -5.30157671068889 THUMPD3-AS1 ENSG00000206573.8
ENSG00000219410.5 -0.237851435460925 2.96082453160158 -2.34031741177883 0.0195689008584172 0.0235744754477734 -5.34798601810974 RP4-761J14.8 ENSG00000219410.5
ENSG00000232533.1 0.262047122495327 2.41100558029762 2.33555951436562 0.0198174525779395 0.0238588303272407 -5.35902336097798 AC093673.5 ENSG00000232533.1
ENSG00000223797.5 -0.200848182865752 1.2032611365007 -2.33333939884678 0.0199343733602942 0.0239901282432383 -5.36416601427426 ENTPD3-AS1 ENSG00000223797.5
ENSG00000236200.5 -0.244488937917651 0.0462995990931144 -2.3246065735428 0.0204001575693091 0.0245238256569884 -5.38434797459543 KDM4A-AS1 ENSG00000236200.5
ENSG00000260772.1 -0.269810717865359 3.86194209543407 -2.31924857358517 0.0206906243280494 0.0248649341519138 -5.39669371781293 RP11-311C24.1 ENSG00000260772.1
ENSG00000235106.8 -0.233261981800741 2.33770824184434 -2.30126250601786 0.0216922723229637 0.0260358469147766 -5.43793174866714 LINC00094 ENSG00000235106.8
ENSG00000198468.7 0.265700264900105 0.415612211552523 2.29086522843458 0.0222903859149033 0.0267116918406795 -5.4616263104112 FLVCR1-AS1 ENSG00000198468.7
ENSG00000255198.4 -0.244659805571117 3.92019597902412 -2.25598194425543 0.0244033110955622 0.0291475501693392 -5.5403510544974 SNHG9 ENSG00000255198.4
ENSG00000130600.15 0.412191693749451 5.48368556405013 2.25513431777498 0.0244617357416127 0.0292150457009553 -5.54233868218063 H19 ENSG00000130600.15
ENSG00000219665.8 0.221461865906802 2.54215652029912 2.22781759270656 0.0262341426032674 0.0312608846596504 -5.60304476854077 CTD-2006C1.2 ENSG00000219665.8
ENSG00000259250.1 -0.202571107566708 -0.184100441668019 -2.21233469251449 0.0272904181817387 0.0324789615667361 -5.6371792218157 RP11-50C13.1 ENSG00000259250.1
ENSG00000227388.2 -0.26648062089406 -0.144949171747976 -2.19134083334176 0.0287812867507394 0.0342239090640369 -5.68308885907686 RP11-112J3.16 ENSG00000227388.2
ENSG00000249592.5 -0.207414601281213 1.31748279100281 -2.17633954233411 0.0298891868650932 0.0355081026109335 -5.71562965636135 RP11-440L14.1 ENSG00000249592.5
ENSG00000257261.5 0.241694081258294 0.692336297600351 2.16049825112078 0.0310988243052984 0.0368934259878161 -5.74975342722626 RP11-96H19.1 ENSG00000257261.5
ENSG00000260853.1 -0.254404606896675 0.111601535960054 -2.1400538311157 0.0327220129323928 0.0387467443362301 -5.79342956880349 RP11-264B17.2 ENSG00000260853.1
ENSG00000269888.1 -0.326373990219723 2.86886258368359 -2.13930028726319 0.0327877172865144 0.038821532692159 -5.79508595551449 RP11-3P17.5 ENSG00000269888.1
ENSG00000228327.2 -0.247491026752992 -0.0505210174281551 -2.13748079265783 0.0329313631904679 0.0389825363133846 -5.79889743547994 RP11-206L10.2 ENSG00000228327.2
ENSG00000259006.1 -0.338286550306942 -0.397526263980546 -2.12029485671514 0.034359350748445 0.0406098935203787 -5.83525225733192 RP11-566K11.4 ENSG00000259006.1
ENSG00000273759.1 -0.236655082302676 0.213405013295964 -2.08874605841487 0.0371190244418563 0.0437834004376801 -5.90123652890105 RP4-563E14.1 ENSG00000273759.1
ENSG00000224032.6 0.227953350485244 4.95857191843726 2.03680193891694 0.0420745745382722 0.0494299295018362 -6.00775079557801 EPB41L4A-AS1 ENSG00000224032.6
ENSG00000255717.6 0.230178946628446 5.56049973493803 1.96266683748091 0.0501110043830007 0.0585376653543668 -6.15518072956226 SNHG1 ENSG00000255717.6
ENSG00000253352.8 -0.195076691500595 4.79773258517842 -1.93619447453622 0.0532770548207912 0.0621283773807881 -6.20651682354206 TUG1 ENSG00000253352.8
ENSG00000229729.6 0.17667330609576 0.691454012626964 1.93281847415927 0.0536926077692217 0.062601706780761 -6.21301413446046 RP11-159G9.5 ENSG00000229729.6
ENSG00000205885.7 -0.202284746474908 0.88802522077061 -1.89474464144136 0.0585697615848559 0.0680903606902131 -6.28551325458956 C1RL-AS1 ENSG00000205885.7
ENSG00000224961.1 0.594950963155319 -0.842187803826045 1.86628903679143 0.0624590844562247 0.0724242424277674 -6.33880134997924 RP1-278O22.1 ENSG00000224961.1
