logFC AveExpr t P.Value adj.P.Val B Symbol
ENSG00000025434.18 -0.0734884514816025 4.51538912127898 -0.683939551987782 0.494257077032308 0.520602893746313 -7.84271538669405 NR1H3
ENSG00000148655.14 -0.0822775067660464 2.16844160889018 -0.682843258905103 0.49494917443131 0.521295888977467 -7.84346448784481 C10orf11
ENSG00000158796.16 0.0636321148629886 4.24193372544531 0.68139695225516 0.495863031318381 0.522215835861084 -7.84445091875211 DEDD
ENSG00000156239.11 -0.0587564445522635 1.58937013755763 -0.681352565928779 0.495891091332918 0.522215835861084 -7.84448115872245 N6AMT1
ENSG00000103037.11 0.0643778969438835 3.08801602633812 0.681206131813264 0.495983669635205 0.522277274817772 -7.84458090890451 SETD6
ENSG00000117592.8 -0.0791902753471287 7.11963868837016 -0.681054311550272 0.496079662916687 0.522342301062539 -7.84468430549771 PRDX6
ENSG00000144136.10 0.0763922419733891 4.20863416203742 0.678614281273749 0.497623813169339 0.52393203602031 -7.84634292131566 SLC20A1
ENSG00000138078.15 0.0627318560753349 3.68664893952937 0.678345790472844 0.497793881553238 0.524074924989279 -7.84652506546723 PREPL
ENSG00000204843.12 -0.0696905921684623 5.46898979676621 -0.677257622642158 0.498483470019235 0.52476470465416 -7.84726254148709 DCTN1
ENSG00000008869.11 -0.0571157210315283 2.22162048452498 -0.676893615636097 0.498714260375367 0.524971435414451 -7.84750897339428 HEATR5B
ENSG00000115073.7 -0.067799844268122 5.22974988839843 -0.676800380258839 0.498773383301352 0.524997444439531 -7.84757207224754 ACTR1B
ENSG00000187535.13 0.0612791478603234 2.38363291745673 0.67661635268911 0.498890090826015 0.525084057924028 -7.84769659100806 IFT140
ENSG00000113558.18 0.0799522479835399 8.07052689158119 0.676458250334411 0.498990368583951 0.525153368247546 -7.84780354095951 SKP1
ENSG00000179859.7 -0.0558919100086813 0.671443513494946 -0.675011655353229 0.499908381963452 0.526083220671389 -7.84878094598889 AC025335.1
ENSG00000156515.21 -0.0696038168552295 4.96764063968182 -0.674556535876226 0.50019738777769 0.526351048530639 -7.84908801949639 HK1
ENSG00000168710.17 0.0665684139432372 4.96301646140861 0.674200276888427 0.500423678079596 0.526552849296747 -7.84932824656482 AHCYL1
ENSG00000155463.12 0.0709633155267975 6.03773623258255 0.673371642491897 0.500950224479649 0.527070534135943 -7.84988650835447 OXA1L
ENSG00000127980.15 -0.0616557940845093 3.22114084677754 -0.672663956303664 0.501400148576293 0.527507535622852 -7.85036274296084 PEX1
ENSG00000167792.11 -0.0762418926457746 6.89772203723279 -0.672320910700088 0.501618323093033 0.527700677110835 -7.85059341418141 NDUFV1
ENSG00000065054.13 -0.0741413515257818 5.40702519118822 -0.671836699684052 0.501926363506804 0.527988324044704 -7.85091880806891 SLC9A3R2
ENSG00000112851.14 -0.0660945236521293 3.84949459471133 -0.671742354625072 0.501986394659489 0.528015062437461 -7.85098218149325 ERBB2IP
ENSG00000054267.20 -0.0602686394116114 2.85069617285762 -0.669099935707642 0.503669294559899 0.529748696119089 -7.85275353558432 ARID4B
ENSG00000145022.4 -0.0649302298444909 4.01141067004515 -0.668764194686631 0.503883334359894 0.529937281327831 -7.85297810146178 TCTA
ENSG00000137101.12 -0.06963798168841 0.574532011305792 -0.668705497831464 0.503920759402135 0.529940106485562 -7.85301735025506 CD72
ENSG00000139193.3 0.118433817469751 1.10190804608792 0.668318796329406 0.504170737085109 0.53016644338825 -7.85327204336033 CD27
ENSG00000255517.6 0.0593677967187427 1.68388238654552 0.665639952653046 0.505877389059315 0.531924425840905 -7.8550624049097 CTD-3074O7.5
ENSG00000171051.8 0.105567670793168 0.587155196205463 0.665072751825375 0.506241128192031 0.532270205429005 -7.85543833015512 FPR1
ENSG00000198040.10 -0.0621602597481363 2.63165345032707 -0.663398222001358 0.507310739559241 0.533358051824688 -7.85655194489872 ZNF84
ENSG00000197323.10 -0.0594573764655615 2.60032996770527 -0.660222178570397 0.509345138908023 0.535455617981238 -7.85865370704745 TRIM33
ENSG00000144647.5 0.065624409752175 2.61058345557402 0.660173943375431 0.509376068708209 0.535455617981238 -7.85868554927092 POMGNT2
ENSG00000100796.17 -0.0644406489773148 4.89275664078008 -0.659675443465092 0.509695778980157 0.535754779049287 -7.85901449542136 SMEK1
ENSG00000276664.1 -0.261846647670852 0.702432679954052 -0.659169147426821 0.510025236223862 0.536064143488702 -7.85934314092137 TUG1_1
ENSG00000105223.18 0.0721436279396617 6.44949682698958 0.657022102553052 0.511399254919217 0.537471280316407 -7.86076118534827 PLD3
ENSG00000110025.12 -0.0619414685970892 3.9048842638403 -0.656279462304066 0.51187657178638 0.537935870942493 -7.86124880497117 SNX15
ENSG00000130881.13 -0.0729498548902074 3.35420031696446 -0.655649264833346 0.512281801028698 0.538324645222345 -7.86166216238287 LRP3
ENSG00000112855.14 0.0612234288606937 4.09728327497294 0.654700459451118 0.512892217483703 0.538928969397567 -7.86228375219045 HARS2
ENSG00000162402.12 -0.060152840110641 3.17023554601523 -0.654354533832762 0.513114864099363 0.539125783582601 -7.8625101544242 USP24
ENSG00000182749.5 0.0587481045986529 1.58752120642672 0.653891637229455 0.513412875163041 0.539401750042162 -7.86281292516966 PAQR7
ENSG00000198276.13 -0.0703046381335106 5.00766986101361 -0.653272510168431 0.513811607944237 0.539783491439249 -7.86321754841667 UCKL1
ENSG00000116833.13 0.100782090155326 0.803330900917984 0.652494113841883 0.514314524008332 0.540274622210928 -7.86372417622718 NR5A2
ENSG00000107537.13 -0.0694121199654054 4.56211875574883 -0.651450974749397 0.51498565665082 0.54092510461391 -7.8644057717629 PHYH
ENSG00000149646.12 0.0645915544289737 1.21699923781229 0.651421495546387 0.515004668594718 0.54092510461391 -7.8644249743805 CNBD2
ENSG00000135220.10 0.243161560706531 -0.522337538242023 0.651339251089549 0.515062228972919 0.540948316900646 -7.86447350633585 UGT2A3
ENSG00000148290.9 0.0661816478485662 5.13466356986316 0.649436275620018 0.516285831622818 0.542171522196775 -7.86571614045182 SURF1
ENSG00000077063.10 0.0812735118696021 0.639592715320421 0.64941746159673 0.516297981183386 0.542171522196775 -7.86572835806752 CTTNBP2
ENSG00000173237.4 0.234510092995493 -1.56662346829495 0.649248572150455 0.516410661367062 0.542252521968236 -7.86583399552687 C11orf86
ENSG00000109466.13 0.0563303284851409 2.38765287697011 0.647675645227184 0.517423439897042 0.543278585974903 -7.86685794280891 KLHL2
ENSG00000085063.14 -0.0737738270634223 7.01815760237347 -0.643351617996736 0.520222862551702 0.546180300634977 -7.86964901938753 CD59
ENSG00000205189.11 0.064832454817366 1.3812518331027 0.642005562275423 0.521095908338541 0.547059258255071 -7.87051406145589 ZBTB10
ENSG00000158406.3 -0.10568171830558 0.162247199870376 -0.64117649759599 0.521634673629144 0.547587183196572 -7.87104522465259 HIST1H4H
ENSG00000170846.15 0.0562691276963587 2.45007667789548 0.640540250772429 0.52204716170298 0.547982484812424 -7.87145368613396 AC093323.3
ENSG00000173530.5 0.0620942313976018 1.70322546627633 0.639716873924826 0.522582075277361 0.548506230793735 -7.87198073198753 TNFRSF10D
ENSG00000070061.14 -0.0587873993662655 3.36553861069696 -0.63758358501239 0.523969295733073 0.549924431125423 -7.87334310664301 IKBKAP
ENSG00000164023.14 0.0641907076103267 2.48360729119748 0.636237622759233 0.524845511384654 0.550806155487954 -7.87420033523986 SGMS2
ENSG00000020129.15 -0.0617494854727467 2.93031179347792 -0.635860035442516 0.525091454104274 0.55102635566903 -7.87444049148191 NCDN
ENSG00000100908.13 -0.0628610820639017 3.97341447634562 -0.63358142519094 0.526576888181628 0.552547147421291 -7.87588672985629 EMC9
ENSG00000129353.14 0.0663345899584185 5.39913441287512 0.633098830393808 0.526891769236319 0.552839530896213 -7.87619236828818 SLC44A2
ENSG00000006712.14 0.0610218117263983 4.65460380862302 0.632662044520774 0.527176844143205 0.553065383976055 -7.87646879433709 PAF1
ENSG00000174231.16 0.0681164748075016 6.04976171765189 0.632657928048819 0.527179531196055 0.553065383976055 -7.87647139859758 PRPF8
ENSG00000144674.16 0.0589908755129263 3.79011591137058 0.632422942321823 0.527332931212445 0.553168031076345 -7.87662003280641 GOLGA4
ENSG00000163960.11 0.0546593564228472 1.85573378785601 0.632396955716992 0.527349896816997 0.553168031076345 -7.87663646658175 UBXN7
ENSG00000054392.12 -0.0564448157393022 0.393452471398385 -0.63100706352665 0.528257707729527 0.554082187253434 -7.87751444346217 HHAT
ENSG00000161203.13 -0.0709593595975146 7.24739966017432 -0.628854491281242 0.529665237817155 0.555520330209742 -7.87887038749398 AP2M1
ENSG00000025800.13 0.0559993524090241 3.21134335641433 0.627569275135306 0.530506528730395 0.55636443666865 -7.87967776187708 KPNA6
ENSG00000269556.7 0.0575570086765267 3.22658408485748 0.627297357280067 0.530684610822999 0.556512939994834 -7.87984836956635 TMEM185A
ENSG00000198722.12 0.0597833156513139 3.44902626407249 0.626791567075123 0.531015939450875 0.55682211687676 -7.8801655178581 UNC13B
ENSG00000196498.13 0.0669600417670928 5.29756009805457 0.626361047943898 0.531298043008753 0.557079637507631 -7.8804352672298 NCOR2
ENSG00000165476.12 0.0577638685722892 3.08697939760013 0.62544916307844 0.531895819495542 0.557668091161821 -7.88100601349881 REEP3
ENSG00000071894.14 0.0722537447522758 5.77745224588194 0.624141364283944 0.532753728929137 0.558529182517626 -7.88182311153784 CPSF1
ENSG00000149115.13 -0.0653729670785363 5.21714899579833 -0.623521150517715 0.533160831222268 0.558917570113778 -7.88221001698553 TNKS1BP1
ENSG00000197406.7 0.0960685889151113 -0.238924865660894 0.623293506498905 0.533310294092208 0.559035837035432 -7.88235193084537 DIO3
ENSG00000101558.13 0.0678035100375638 6.31540306465108 0.622745836675218 0.533669961350063 0.55937441668237 -7.88269313755252 VAPA
ENSG00000275395.4 0.183429348027588 3.86860953322425 0.621178399347546 0.534704326244535 0.56042009597117 -7.88366328010965 FCGBP
ENSG00000182923.16 0.0549629111665744 3.26486610722865 0.620727230502681 0.534996686004396 0.560682657139464 -7.88394817313548 CEP63
ENSG00000101384.11 -0.0641813059915481 4.10976201855781 -0.620679088727616 0.535028347425708 0.560682657139464 -7.88397805481267 JAG1
ENSG00000154310.16 0.0624356465332259 2.4698623605366 0.619841121459493 0.535579605366206 0.561221794192984 -7.88449781161783 TNIK
ENSG00000163214.20 0.0362108303407127 2.64581823739091 0.618733941147308 0.536308405060989 0.561946886407403 -7.8851834747167 DHX57
ENSG00000110925.6 -0.0542685697497061 2.64906591403847 -0.618335185834426 0.536571007589721 0.562183428625082 -7.88543011906313 CSRNP2
ENSG00000109501.13 -0.0723714876666461 4.12841867366748 -0.616477165040599 0.537795471756818 0.563427643819123 -7.88657727691041 WFS1
ENSG00000278932.3 0.0989631371760238 0.725866716052506 0.614400330554413 0.539167445388542 0.564826217511483 -7.88785365056135 bP-21264C1.2
ENSG00000112414.14 -0.0693918146354009 1.57110619449602 -0.613233634999823 0.539936372576622 0.565592897318984 -7.88857159604939 ADGRG6
ENSG00000131697.17 0.0528028190205647 1.63528205879114 0.612063425763728 0.540709820452329 0.566364207017322 -7.88928853218488 NPHP4
ENSG00000141480.17 0.0621692731986814 4.64191367753357 0.611439375067847 0.541122512562462 0.5667575646509 -7.88967030159887 ARRB2
ENSG00000166716.9 0.0531131653166121 2.79562032573144 0.609486912880089 0.542414716680291 0.568071982902501 -7.89086222794642 ZNF592
ENSG00000161677.11 0.0627182012506964 4.64297483419465 0.607898581746095 0.543467063016428 0.569135034414471 -7.8918290531381 JOSD2
ENSG00000161999.11 0.0615008962493553 5.12973928509983 0.606244265667844 0.544564209401908 0.570244852720079 -7.89283336450944 JMJD8
ENSG00000213625.8 0.058028315344294 4.26346187675045 0.605883734693681 0.544803460720662 0.570456228519027 -7.8930518748463 LEPROT
ENSG00000156467.9 0.0714522911968807 7.90173207192487 0.603556790012534 0.546348898035418 0.57203517086687 -7.89445906433605 UQCRB
ENSG00000179943.7 0.0525396927098694 2.73905204137538 0.601395440832332 0.547786302976654 0.573500792801376 -7.89576126701383 FIZ1
ENSG00000234072.1 0.0561152639606077 1.47514037363831 0.600326759841377 0.548497720801583 0.574206198931385 -7.8964034181966 AC074117.10
ENSG00000066427.21 -0.055181639299072 2.97319279267185 -0.599468670215089 0.549069279391096 0.574765103761146 -7.89691820303346 ATXN3
ENSG00000162894.11 0.0822839720756932 1.09209570924206 0.599271652042024 0.549200892776252 0.5748634293469 -7.89703592419732 FCMR
ENSG00000126777.17 -0.0619401459229971 5.76122555179401 -0.599184343937802 0.549258729127027 0.57488452232129 -7.89708861372139 KTN1
ENSG00000140521.11 -0.0586090864432531 4.47895305954002 -0.595773644840952 0.551533831212009 0.577226165967288 -7.89912651840878 POLG
ENSG00000183508.4 -0.0861638367157358 1.56577986550439 -0.593027463825517 0.553370544356208 0.579108709209985 -7.90075729660196 FAM46C
ENSG00000140995.16 0.0610026221301974 4.70997103096169 0.592097979299759 0.553990864389681 0.579718111967662 -7.90130973157174 DEF8
ENSG00000162613.16 -0.0612571229220791 5.41795759397095 -0.591263333470323 0.55454953855376 0.580262926856274 -7.90180360087144 FUBP1
ENSG00000148634.15 -0.0539798531277493 3.50210439334804 -0.590883586360882 0.554803815476387 0.580489177303998 -7.90202807115095 HERC4
ENSG00000122678.14 0.0562421382817866 3.35715640625574 0.590487012373576 0.555069420571259 0.580721239444105 -7.90226233409894 POLM
ENSG00000103245.13 0.0563282785465549 3.95070409563518 0.59043875586037 0.555101744580396 0.580721239444105 -7.90229082931379 NARFL
ENSG00000118197.13 -0.0521041680763275 2.93345163175357 -0.590099786374767 0.55532882494138 0.5809189621121 -7.90249092343319 DDX59
ENSG00000072135.12 -0.063586649685818 5.07483905720031 -0.589784980803349 0.555539758286627 0.581099767736046 -7.90267665076203 PTPN18
ENSG00000161920.9 -0.0563269980200842 3.94080393536815 -0.587883093694686 0.556814938336289 0.582393684218038 -7.90379661026123 MED11
ENSG00000169375.15 -0.054230013842218 3.58170432893009 -0.587144189927664 0.557310744947617 0.58287230317948 -7.90423075201006 SIN3A
ENSG00000276291.4 -0.0542356646592634 2.53113213688937 -0.586659894770418 0.557635825276764 0.583172311962503 -7.90451500297169 RP11-87H9.2
ENSG00000188542.9 -0.048005463981911 1.50113497267126 -0.586046968974506 0.558047380741286 0.583562708610386 -7.9048744161499 DUSP28
ENSG00000105750.14 -0.0665247268144243 0.136345199111757 -0.585462599619907 0.558439899509711 0.583933146001826 -7.90521673465111 ZNF85
ENSG00000155975.9 0.0548946655654876 3.62053055051941 0.583009711435332 0.560088961159872 0.585617347669215 -7.90664989393891 VPS37A
ENSG00000261052.5 0.0690377178380257 3.88467665730563 0.582430030115703 0.560479022700644 0.585985024419048 -7.90698770868115 SULT1A3
ENSG00000148444.15 0.0578507477690113 5.06723601832063 0.577631062837444 0.563713253856711 0.589326047668869 -7.90977145852572 COMMD3
ENSG00000103365.15 0.0554238173050656 4.16406353430748 0.577546782696913 0.563770134327585 0.589345124317639 -7.90982014155019 GGA2
ENSG00000075624.13 -0.0845983335020328 11.5722688542998 -0.577003417427646 0.564136916808645 0.589688136625728 -7.91013383712166 ACTB
ENSG00000139974.15 0.0511258822951319 2.00864908792432 0.574016506559743 0.56615519569578 0.591757280598776 -7.91185297280163 SLC38A6
ENSG00000114115.9 0.0822071354172844 3.77408633957779 0.572689963066069 0.56705425087256 0.592644950042123 -7.91261192723315 RBP1
ENSG00000140948.11 0.0514801580571915 2.92855628868966 0.57264638367585 0.567082159014413 0.592644950042123 -7.91263857375413 ZCCHC14
ENSG00000101439.8 -0.0730782306020021 8.74632686944039 -0.571945717861629 0.567556479427089 0.593100020116471 -7.91303959666968 CST3
ENSG00000257270.1 0.167417113563125 0.446880170770607 0.571577964669497 0.567809383277128 0.593323662024289 -7.91324576469213 RP11-521B24.5
ENSG00000105221.16 0.0585271983026754 5.48702037854731 0.571136636734695 0.56810442906665 0.59359130585012 -7.91350206040787 AKT2
ENSG00000066654.12 0.0530801729475114 3.75879990854271 0.568097208477865 0.570165142917836 0.59570366791395 -7.91523352787454 THUMPD1
ENSG00000197093.10 -0.0565531032731255 1.9223322666493 -0.567271556689451 0.570725546088994 0.596248336227065 -7.91570228177999 GAL3ST4
ENSG00000172922.8 0.0586525666746409 4.72234804863052 0.564925904126177 0.572319068132851 0.597872175879384 -7.91703028183599 RNASEH2C
ENSG00000242371.1 0.279680918952962 -3.17804145801225 0.563907104173126 0.573013149712736 0.598556258481772 -7.91760399454057 IGKV1-39
ENSG00000096746.17 0.0602526428658567 6.3372223553298 0.559934210025642 0.575717214564052 0.601339685599084 -7.91983805149487 HNRNPH3
ENSG00000213445.8 0.0573366674250284 4.30720528991883 0.559567644689373 0.575967133613702 0.601559538770164 -7.92004325899099 SIPA1
ENSG00000143545.8 0.0609258363328999 5.99193073882119 0.558925455403978 0.576405092865502 0.601975743935321 -7.92040244031864 RAB13
ENSG00000175104.14 0.0445850062677025 1.77312961237049 0.558075051308197 0.576985292323269 0.602540432255714 -7.92087744365243 TRAF6
ENSG00000143322.19 0.0509605714091608 1.12155515302977 0.556168404082282 0.578287129268517 0.603858591073395 -7.9219397980248 ABL2
ENSG00000034713.7 -0.0586380249728728 6.04581757667781 -0.555444947431867 0.578781459240969 0.604333412780355 -7.92234194630739 GABARAPL2
ENSG00000136286.14 0.0655715259405262 0.610475500941391 0.553987462390458 0.57977794652215 0.605332460077708 -7.92315053137133 MYO1G
ENSG00000258301.3 -0.0516590847130947 2.55280319596875 -0.551287054491835 0.58162635261862 0.607220778072615 -7.92464305709365 RP11-488C13.5
ENSG00000281468.1 0.0617555251529291 0.0146118644404444 0.550937839638194 0.581865588695701 0.607411948294323 -7.92483553742052 CTC-459F4.9
ENSG00000147650.11 -0.0518350131112311 1.26770931354513 -0.550903524403246 0.581889099467272 0.607411948294323 -7.92485444472482 LRP12
ENSG00000233016.6 0.0621970502980158 4.82241568200969 0.549355797928811 0.582949972510937 0.60847771677416 -7.92570600112132 SNHG7
ENSG00000137992.14 0.0455122877463789 1.26509113201955 0.548952334755719 0.583226670664769 0.608724881020187 -7.92592759255303 DBT
ENSG00000256594.7 -0.0496861762616786 0.531787107813316 -0.547664004289585 0.584110628241875 0.609605776413067 -7.92663408492002 RP11-705C15.2
ENSG00000186056.9 0.049742457090408 0.0528077753210388 0.547068380881121 0.58451951239456 0.609990775863936 -7.92696015120711 MATN1-AS1
ENSG00000135631.15 0.0505674568484924 3.29354465254017 0.546814434495721 0.584693882330938 0.610131005879913 -7.92709906306531 RAB11FIP5
ENSG00000163001.11 0.0576027113314721 4.48972259132446 0.545390193940408 0.585672272931027 0.611073114496271 -7.92787694638522 CFAP36
ENSG00000106799.12 -0.0568688469439147 3.00856490263174 -0.545383566120577 0.58567682773189 0.611073114496271 -7.92788056159086 TGFBR1
ENSG00000106723.16 0.051253725217828 4.12109621915196 0.544273061959814 0.586440226141255 0.611827769784218 -7.9284856765403 SPIN1
ENSG00000104321.10 0.105335551311062 0.0765547235257121 0.544143547954708 0.586531238322983 0.611880875375579 -7.92855414372929 TRPA1
ENSG00000166166.12 0.055241442297679 3.35533921902932 0.54378983587054 0.586772556536447 0.612090765178029 -7.92874860220638 TRMT61A
ENSG00000163521.15 0.0483589176241885 1.7112022274809 0.543266186210674 0.58713278625308 0.612424660122443 -7.92903325911305 GLB1L
ENSG00000101447.13 -0.0805303498496555 3.79664083202944 -0.542867897040585 0.58740865209978 0.61267051741981 -7.92924771336748 FAM83D
ENSG00000188747.8 0.0644725277220837 2.25660739708244 0.542277908441176 0.587812923005653 0.613050259140715 -7.92956974217884 NOXA1
ENSG00000205138.3 0.0495782085290086 3.61754354890665 0.539518225224539 0.589714079296948 0.614990995329159 -7.93106265874119 SDHAF1
ENSG00000145916.18 -0.0504013912387924 4.127824696507 -0.538931062378886 0.590118944236972 0.61537114596589 -7.9313793166815 RMND5B
ENSG00000096717.11 -0.0475615735060795 2.68631751413809 -0.538629614411891 0.590326850745376 0.615519520551994 -7.93154175425834 SIRT1
ENSG00000140153.17 0.0457872905001966 2.95981851644773 0.538607756105242 0.590341927577596 0.615519520551994 -7.93155352924572 WDR20
ENSG00000197050.10 -0.0484935718540576 1.27192663318245 -0.537407859999814 0.591169831963909 0.616340608707589 -7.93219917631231 ZNF420
ENSG00000272821.1 -0.0521444115441589 2.23063078909837 -0.53644783511984 0.591832615015187 0.616989444547029 -7.93271471605851 CTA-384D8.36
ENSG00000167077.12 -0.0826598739632822 1.21778928104971 -0.53598501484835 0.59215386690672 0.617282167531913 -7.93296126776973 MEI1
ENSG00000135686.12 0.0487664627457236 3.51851727132067 0.535621284288531 0.592403523939201 0.617500222596004 -7.93315784155037 KLHL36
ENSG00000119321.8 0.046841118097785 3.19832600572473 0.535149791181716 0.5927293034619 0.617797589799896 -7.93341030983247 FKBP15
ENSG00000161791.13 0.0523168967254546 1.89666410947255 0.534372674874955 0.593266433805062 0.618315190797037 -7.93382594398513 FMNL3
ENSG00000130766.4 0.0521810430986207 2.48869156620979 0.532282363355273 0.594712331350121 0.61977979332874 -7.93494093487395 SESN2
ENSG00000149781.12 -0.0594258473203668 3.19300301596202 -0.531846935429187 0.595013725849781 0.620051532743931 -7.93517264653754 FERMT3
ENSG00000155229.20 -0.0518286572175244 4.53918870236452 -0.5313955431299 0.595326244341164 0.620334826326807 -7.93541265358587 MMS19
ENSG00000197594.11 0.0568304219131396 0.0812689481766767 0.52646807761407 0.59874261436944 0.623852099051008 -7.93801936353419 ENPP1
ENSG00000133884.9 0.0523419240839136 4.57440956516285 0.525735924851377 0.599250998922707 0.624339160535849 -7.93840461392516 DPF2
ENSG00000104953.18 0.0565555830152367 0.0538341882551628 0.525304233849507 0.599550843829077 0.624608899994029 -7.93863151374383 TLE6
ENSG00000166821.8 -0.0527959364884576 2.52120845728687 -0.525215544605201 0.599612454235082 0.624630428117739 -7.93867810637239 PEX11A
ENSG00000133328.3 0.145433940441291 -0.518071328266036 0.524010822290827 0.600452711566378 0.625463032771942 -7.93930708736784 HRASLS2
ENSG00000105088.8 0.0604984945099698 1.15497662460306 0.523245981034705 0.600981405103092 0.625971004700783 -7.9397107851394 OLFM2
ENSG00000173762.7 0.0742516378105198 1.64564319859918 0.522016739649833 0.601837654351856 0.626820059885134 -7.94035217023216 CD7
ENSG00000282051.1 0.0608668008289159 3.53648589491951 0.521459855622949 0.602224078661657 0.62717970507807 -7.94064393206767 LLNLF-173C4.1
ENSG00000204256.12 -0.0565382379142951 6.55721437122247 -0.520567614197605 0.602845278413064 0.627783788804102 -7.94110888238202 BRD2
ENSG00000247556.6 0.0476034497623408 3.53749232168121 0.519507943181489 0.60358342193925 0.62850956325483 -7.94166004736756 OIP5-AS1
ENSG00000032444.15 -0.0514261866626393 4.7417974317315 -0.51652641080328 0.605662473038573 0.630631426264653 -7.9432048064636 PNPLA6
ENSG00000153071.14 0.0547686682597988 4.06831434285562 0.513722545615425 0.607620562212569 0.632627059551784 -7.94464940903832 DAB2
ENSG00000131100.12 -0.0545572294443932 6.09525926572202 -0.513284350428708 0.607926832969081 0.632902739162173 -7.94487446532612 ATP6V1E1
ENSG00000139182.13 -0.0506899146915734 3.18257398394728 -0.512355134704035 0.608576524215689 0.633535886236546 -7.94535107399809 CLSTN3
ENSG00000101940.17 -0.0554181672633236 6.0664567949172 -0.51025052617313 0.61004917395739 0.635025598684406 -7.94642736872971 WDR13
ENSG00000181061.13 -0.0598661695903004 6.32778427151919 -0.509856479695917 0.610325074809741 0.63526944706759 -7.9466283917199 HIGD1A
ENSG00000185787.14 -0.0580719304727717 7.03340858709593 -0.507698576214242 0.611836964695809 0.636799679090849 -7.94772649540683 MORF4L1
ENSG00000103671.9 0.045120519878739 3.5375282341092 0.505055635453053 0.613690945750472 0.638685726389921 -7.94906508219102 TRIP4
ENSG00000162408.10 -0.0417572825516543 1.72658808907609 -0.503189609209417 0.615001427324165 0.640005919491789 -7.9500059757582 NOL9
ENSG00000166347.18 -0.0563370680177764 6.34077758875535 -0.501244624177151 0.616368672210024 0.641384999629189 -7.95098297813656 CYB5A
ENSG00000168781.21 -0.0492040458195415 3.11909817866654 -0.500687487044177 0.616760562983618 0.641749020415735 -7.95126214193031 PPIP5K1
ENSG00000170946.14 -0.0421735826941125 1.84853640715269 -0.500371028867848 0.616983208707459 0.641936901434476 -7.95142057096242 DNAJC24
ENSG00000198001.13 0.0440111021081124 2.65024336711804 0.499913969847435 0.617304837157113 0.642227735854311 -7.95164921257915 IRAK4
ENSG00000134453.15 0.0523370672779029 5.75344002573504 0.499785552708285 0.617395216422305 0.642277961437688 -7.95171341507529 RBM17
ENSG00000178038.16 -0.0605473942843537 3.2122986042145 -0.499404531715654 0.617663411042832 0.64251314936641 -7.95190381055245 ALS2CL
ENSG00000181904.8 0.0462089575457636 3.46561160253623 0.499233923617802 0.617783515934903 0.642594268074931 -7.95198901607004 C5orf24
ENSG00000138613.13 -0.0454347263411585 1.77558045767703 -0.498807337921272 0.618083869056708 0.642862850102958 -7.95220193524637 APH1B
ENSG00000169604.19 0.0671647271162694 3.75543780500261 0.497875168921302 0.618741176097721 0.643502634399423 -7.95266582021196 ANTXR1
ENSG00000160007.17 -0.0457769675765087 3.3181598074157 -0.49748930620124 0.619012281180994 0.643740701439503 -7.95285864747355 ARHGAP35
ENSG00000165632.7 0.0404239402431861 1.30936925887967 0.496271168335513 0.61987087092646 0.644589647987945 -7.95346404351781 TAF3
ENSG00000186104.10 0.0470619420636775 3.31257894523707 0.496145238278538 0.619959660866612 0.644638036024823 -7.95352654426338 CYP2R1
ENSG00000143797.11 -0.0552038214839641 3.16725006088313 -0.495352006523695 0.620519075155949 0.645175742332606 -7.95391987127336 MBOAT2
ENSG00000006210.6 0.056940884214125 2.5599471599666 0.494309270684836 0.62125478310256 0.645896661639034 -7.95443595914555 CX3CL1
ENSG00000179583.17 0.0628605219021723 1.06020790553703 0.493253720285369 0.621999919206082 0.646627284141255 -7.95495728258181 CIITA
ENSG00000166169.16 -0.0457349543633465 3.67169463375746 -0.493064557463574 0.622133494446323 0.646722075487472 -7.95505059012286 POLL
ENSG00000263004.1 -0.0488572251712833 1.00356933129045 -0.49215827395109 0.622773629528641 0.647343398641279 -7.95549713260982 RP11-166P13.3
ENSG00000143001.4 0.113299933658431 -0.425531341119632 0.491613870068986 0.623160369282658 0.647701262751716 -7.95576293606859 TMEM61
ENSG00000107874.10 0.0511571117548071 5.07522142710765 0.491409429946595 0.623302776135627 0.64780514034262 -7.9558654823787 CUEDC2
ENSG00000138674.16 0.0506558640566572 5.79127904408829 0.488445800015219 0.625398840839516 0.649939322638246 -7.95731776750282 SEC31A
ENSG00000107331.16 -0.0520782476200825 4.15273703430939 -0.48803007788165 0.625693109014331 0.650200843188939 -7.95752078420777 ABCA2
ENSG00000105576.15 0.0472823589441624 4.32370820429817 0.486349034664175 0.626883641663093 0.651393634872998 -7.95833995533266 TNPO2
ENSG00000056050.6 0.0460046176427449 3.50965869419725 0.485894114838828 0.627205988427834 0.651684195168683 -7.95856115182812 C4orf27
ENSG00000131446.15 -0.050202401403924 5.60095196763347 -0.485672003406672 0.62736339791102 0.651803353206607 -7.95866907432385 MGAT1
ENSG00000124587.13 -0.0502670731751351 3.14906416465531 -0.484411137502879 0.628257290544719 0.652687616947677 -7.95928078638713 PEX6
ENSG00000164329.13 -0.0450566021764289 3.83830994297915 -0.483971992818641 0.628568751215821 0.652966721130225 -7.95949346537447 PAPD4
ENSG00000168488.18 0.0505762581611497 5.5961993632085 0.482818797523254 0.629386963340023 0.653772172528398 -7.96005104336159 ATXN2L
ENSG00000119866.20 -0.0595569656588926 2.7458575501014 -0.482114347784778 0.629887176141254 0.654217647717575 -7.96039083146134 BCL11A
